Programme...:	MICH
Date........:	   202002-09-
Heure.......:	     5 05:09:
Colonnes....:	            3
Lignes......:	          809
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.6057500E+5	P.cal.i.(µm):	 9.9218750E-3	V_min___(mV):	 2.3888617E+6	
P.abs.f.(mp):	 1.6138300E+5	P.cal.f.(µm):	 8.0267969E+0	V_max___(mV):	 5.3981435E+5	
Nbre_de_pts_:	 8.0900000E+2	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	Laser He-Ne	
Filtre......:		
Détecteur...:		
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 3.4337520E+6	 9.9218750E-3	 8.0850023E+2	
 3.4338320E+6	 1.9843750E-2	 8.5979480E+2	
 3.4339120E+6	 2.9765625E-2	 8.9154863E+2	
 3.4339920E+6	 3.9687500E-2	 8.7933564E+2	
 3.4340720E+6	 4.9609375E-2	 9.0131903E+2	
 3.4341520E+6	 5.9531250E-2	 8.4758180E+2	
 3.4342320E+6	 6.9453125E-2	 8.4758180E+2	
 3.4583870E+6	 3.0063281E+0	 5.8866632E+2	
 3.4584670E+6	 3.0162500E+0	 5.4958475E+2	
 3.4585470E+6	 3.0261719E+0	 5.8622372E+2	
 3.4586270E+6	 3.0360938E+0	 6.6194433E+2	
 3.4587110E+6	 3.0460156E+0	 7.9628724E+2	
 3.4587960E+6	 3.0559375E+0	 1.0429897E+3	
 3.4588830E+6	 3.0658594E+0	 1.3556424E+3	
 3.4589670E+6	 3.0757812E+0	 1.5363947E+3	
 3.4590490E+6	 3.0857031E+0	 1.7220322E+3	
 3.4591320E+6	 3.0956250E+0	 1.7293600E+3	
 3.4592120E+6	 3.1055469E+0	 1.9223254E+3	
 3.4592960E+6	 3.1154687E+0	 2.0395701E+3	
 3.4593760E+6	 3.1253906E+0	 2.1348314E+3	
 3.4594560E+6	 3.1353125E+0	 2.2496336E+3	
 3.4595360E+6	 3.1452344E+0	 2.3326819E+3	
 3.4596180E+6	 3.1551563E+0	 2.3400097E+3	
 3.4596980E+6	 3.1650781E+0	 2.3082559E+3	
 3.4597780E+6	 3.1750000E+0	 2.2398632E+3	
 3.4598630E+6	 3.1849219E+0	 2.1250610E+3	
 3.4599430E+6	 3.1948437E+0	 2.0786517E+3	
 3.4600230E+6	 3.2047656E+0	 1.6121153E+3	
 3.4601050E+6	 3.2146875E+0	 1.5657059E+3	
 3.4601900E+6	 3.2246094E+0	 1.4338056E+3	
 3.4602740E+6	 3.2345312E+0	 1.4826576E+3	
 3.4603600E+6	 3.2444531E+0	 1.2408402E+3	
 3.4604470E+6	 3.2543750E+0	 1.1284807E+3	
 3.4605340E+6	 3.2642969E+0	 7.8407425E+2	
 3.4606180E+6	 3.2742188E+0	 6.0087931E+2	
 3.4606980E+6	 3.2841406E+0	 8.0850023E+2	
 3.4607780E+6	 3.2940625E+0	 6.7659992E+2	
 3.4608590E+6	 3.3039844E+0	 5.6912553E+2	
 3.4609390E+6	 3.3139063E+0	 5.7156813E+2	
 3.4610190E+6	 3.3238281E+0	 5.7645333E+2	
 3.4610990E+6	 3.3337500E+0	 5.8133852E+2	
 3.4611790E+6	 3.3436719E+0	 6.8148512E+2	
 3.4612630E+6	 3.3535937E+0	 8.4513921E+2	
 3.4613460E+6	 3.3635156E+0	 9.8680997E+2	
 3.4614260E+6	 3.3734375E+0	 1.2212994E+3	
 3.4615060E+6	 3.3833594E+0	 1.2212994E+3	
 3.4615920E+6	 3.3932812E+0	 1.4777724E+3	
 3.4616750E+6	 3.4032031E+0	 1.6072301E+3	
 3.4617590E+6	 3.4131250E+0	 1.8124084E+3	
 3.4618430E+6	 3.4230469E+0	 1.8734734E+3	
 3.4619250E+6	 3.4329687E+0	 2.0591109E+3	
 3.4620050E+6	 3.4428906E+0	 2.1958964E+3	
 3.4620850E+6	 3.4528125E+0	 2.1641426E+3	
 3.4621650E+6	 3.4627344E+0	 2.2594039E+3	
 3.4622450E+6	 3.4726562E+0	 2.2642891E+3	
 3.4623250E+6	 3.4825781E+0	 2.2374206E+3	
 3.4624050E+6	 3.4925000E+0	 2.2154372E+3	
 3.4624850E+6	 3.5024219E+0	 2.1519296E+3	
 3.4625650E+6	 3.5123438E+0	 2.1275036E+3	
 3.4626470E+6	 3.5222656E+0	 2.0249145E+3	
 3.4627280E+6	 3.5321875E+0	 1.9418662E+3	
 3.4628120E+6	 3.5421094E+0	 1.8832438E+3	
 3.4628960E+6	 3.5520312E+0	 1.7684417E+3	
 3.4629780E+6	 3.5619531E+0	 1.6096727E+3	
 3.4630620E+6	 3.5718750E+0	 1.7293600E+3	
 3.4631530E+6	 3.5817969E+0	 9.5261359E+2	
 3.4632330E+6	 3.5917187E+0	 9.6482658E+2	
 3.4633130E+6	 3.6016406E+0	 1.0161211E+3	
 3.4633980E+6	 3.6115625E+0	 7.3033708E+2	
 3.4634800E+6	 3.6214844E+0	 6.6438693E+2	
 3.4635680E+6	 3.6314062E+0	 5.7401073E+2	
 3.4636480E+6	 3.6413281E+0	 5.4714215E+2	
 3.4637310E+6	 3.6512500E+0	 5.8378112E+2	
 3.4638110E+6	 3.6611719E+0	 6.6194433E+2	
