Programme...:	MICH
Date........:	   202020-01-
Heure.......:	     2 15:33:
Colonnes....:	            3
Lignes......:	         2024
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.6057500E+5	P.cal.i.(µm):	 9.9218750E-3	V_min___(mV):	 2.7967758E+6	
P.abs.f.(mp):	 1.6259800E+5	P.cal.f.(µm):	 2.0081875E+1	V_max___(mV):	 1.0307767E+6	
Nbre_de_pts_:	 2.0240000E+3	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	 Laser He-Ne	
Filtre......:		
Détecteur...:		
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 5.3223590E+6	 9.9218750E-3	 1.1040547E+3	
 5.3224390E+6	 1.9843750E-2	 1.1064973E+3	
 5.3225190E+6	 2.9765625E-2	 1.1064973E+3	
 5.3225990E+6	 3.9687500E-2	 1.1016121E+3	
 5.3226790E+6	 4.9609375E-2	 1.0918417E+3	
 5.3227590E+6	 5.9531250E-2	 1.0893991E+3	
 5.3228390E+6	 6.9453125E-2	 1.1089399E+3	
 5.3376970E+6	 1.8851563E+0	 2.3888617E+3	
 5.3377770E+6	 1.8950781E+0	 2.5744994E+3	
 5.3378570E+6	 1.9050000E+0	 2.6648755E+3	
 5.3379370E+6	 1.9149219E+0	 2.7112849E+3	
 5.3380170E+6	 1.9248437E+0	 2.7234979E+3	
 5.3381000E+6	 1.9347656E+0	 2.5012214E+3	
 5.3381800E+6	 1.9446875E+0	 2.4938934E+3	
 5.3382600E+6	 1.9546094E+0	 2.2911577E+3	
 5.3383400E+6	 1.9645312E+0	 2.4157302E+3	
 5.3384200E+6	 1.9744531E+0	 2.2471910E+3	
 5.3385000E+6	 1.9843750E+0	 2.0933073E+3	
 5.3385840E+6	 1.9942969E+0	 1.9149976E+3	
 5.3386710E+6	 2.0042187E+0	 1.7806547E+3	
 5.3387540E+6	 2.0141406E+0	 1.6951636E+3	
 5.3388400E+6	 2.0240625E+0	 1.4948705E+3	
 5.3389260E+6	 2.0339844E+0	 1.2774793E+3	
 5.3390060E+6	 2.0439063E+0	 1.2945775E+3	
 5.3390900E+6	 2.0538281E+0	 1.1333659E+3	
 5.3391710E+6	 2.0637500E+0	 1.1113825E+3	
 5.3392550E+6	 2.0736719E+0	 1.0918417E+3	
 5.3393350E+6	 2.0835937E+0	 1.0869565E+3	
 5.3394190E+6	 2.0935156E+0	 1.1162677E+3	
 5.3395030E+6	 2.1034375E+0	 1.2042012E+3	
 5.3395870E+6	 2.1133594E+0	 1.3190035E+3	
 5.3396710E+6	 2.1232812E+0	 1.5144113E+3	
 5.3397510E+6	 2.1332031E+0	 1.5852467E+3	
 5.3398350E+6	 2.1431250E+0	 1.7415730E+3	
 5.3399190E+6	 2.1530469E+0	 1.9687347E+3	
 5.3399990E+6	 2.1629688E+0	 2.1275036E+3	
 5.3400790E+6	 2.1728906E+0	 2.2105520E+3	
 5.3401590E+6	 2.1828125E+0	 2.3937469E+3	
 5.3402390E+6	 2.1927344E+0	 2.4230580E+3	
 5.3403190E+6	 2.2026562E+0	 2.6380069E+3	
 5.3403990E+6	 2.2125781E+0	 2.6819737E+3	
 5.3404790E+6	 2.2225000E+0	 2.7234979E+3	
 5.3405590E+6	 2.2324219E+0	 2.7381535E+3	
 5.3406390E+6	 2.2423437E+0	 2.7528090E+3	
 5.3407190E+6	 2.2522656E+0	 2.7576942E+3	
 5.3407990E+6	 2.2621875E+0	 2.7332683E+3	
 5.3408790E+6	 2.2721094E+0	 2.6722033E+3	
 5.3409590E+6	 2.2820313E+0	 2.6331217E+3	
 5.3410390E+6	 2.2919531E+0	 2.5720568E+3	
 5.3411190E+6	 2.3018750E+0	 2.3742061E+3	
 5.3411990E+6	 2.3117969E+0	 2.3326819E+3	
 5.3412790E+6	 2.3217187E+0	 2.2545187E+3	
 5.3413590E+6	 2.3316406E+0	 1.9467514E+3	
 5.3414420E+6	 2.3415625E+0	 1.8221788E+3	
 5.3415270E+6	 2.3514844E+0	 1.6463116E+3	
 5.3416110E+6	 2.3614062E+0	 1.4557890E+3	
 5.3416940E+6	 2.3713281E+0	 1.3434294E+3	
 5.3417790E+6	 2.3812500E+0	 1.2139716E+3	
 5.3418590E+6	 2.3911719E+0	 1.1211529E+3	
 5.3419390E+6	 2.4010937E+0	 1.1187103E+3	
 5.3420190E+6	 2.4110156E+0	 1.1993160E+3	
 5.3421030E+6	 2.4209375E+0	 1.4118222E+3	
 5.3421870E+6	 2.4308594E+0	 1.4924279E+3	
 5.3422720E+6	 2.4407812E+0	 1.7635565E+3	
 5.3423560E+6	 2.4507031E+0	 1.7879825E+3	
 5.3424390E+6	 2.4606250E+0	 1.9003420E+3	
 5.3425220E+6	 2.4705469E+0	 2.1030777E+3	
 5.3426020E+6	 2.4804687E+0	 2.2471910E+3	
 5.3426820E+6	 2.4903906E+0	 2.3717635E+3	
 5.3427620E+6	 2.5003125E+0	 2.4865656E+3	
 5.3428420E+6	 2.5102344E+0	 2.5769420E+3	
 5.3429220E+6	 2.5201562E+0	 2.6722033E+3	
 5.3430020E+6	 2.5300781E+0	 2.6990719E+3	
 5.3430820E+6	 2.5400000E+0	 2.7015145E+3	
 5.3431620E+6	 2.5499219E+0	 2.6868589E+3	
 5.3432420E+6	 2.5598437E+0	 2.6648755E+3	
 5.3433220E+6	 2.5697656E+0	 2.5915976E+3	
 5.3434020E+6	 2.5796875E+0	 2.5280900E+3	
 5.3434820E+6	 2.5896094E+0	 2.4865656E+3	
 5.3435620E+6	 2.5995312E+0	 2.3961895E+3	
 5.3436420E+6	 2.6094531E+0	 2.2960429E+3	
 5.3437220E+6	 2.6193750E+0	 2.1641426E+3	
 5.3438020E+6	 2.6292969E+0	 2.0127015E+3	
 5.3438840E+6	 2.6392187E+0	 1.9345384E+3	
 5.3439670E+6	 2.6491406E+0	 1.8050807E+3	
 5.3440510E+6	 2.6590625E+0	 1.6536394E+3	
 5.3441320E+6	 2.6689844E+0	 1.5144113E+3	
 5.3442160E+6	 2.6789062E+0	 1.4728872E+3	
 5.3443020E+6	 2.6888281E+0	 1.3825110E+3	
 5.3443840E+6	 2.6987500E+0	 1.3238887E+3	
 5.3444650E+6	 2.7086719E+0	 1.1871030E+3	
 5.3445470E+6	 2.7185937E+0	 1.1162677E+3	
 5.3446330E+6	 2.7285156E+0	 1.0967269E+3	
 5.3447130E+6	 2.7384375E+0	 1.0893991E+3	
 5.3447930E+6	 2.7483594E+0	 1.0820713E+3	
 5.3448780E+6	 2.7582813E+0	 1.1162677E+3	
 5.3449630E+6	 2.7682031E+0	 1.1211529E+3	
 5.3450460E+6	 2.7781250E+0	 1.2090864E+3	
 5.3451300E+6	 2.7880469E+0	 1.2652663E+3	
 5.3452150E+6	 2.7979687E+0	 1.4289204E+3	
 5.3453000E+6	 2.8078906E+0	 1.5461651E+3	
 5.3453830E+6	 2.8178125E+0	 1.6658524E+3	
 5.3454630E+6	 2.8277344E+0	 1.7879825E+3	
 5.3455460E+6	 2.8376562E+0	 1.8930142E+3	
 5.3456310E+6	 2.8475781E+0	 2.0615535E+3	
 5.3457110E+6	 2.8575000E+0	 2.1055202E+3	
 5.3457910E+6	 2.8674219E+0	 2.2105520E+3	
 5.3458710E+6	 2.8773438E+0	 2.2691743E+3	
 5.3459510E+6	 2.8872656E+0	 2.3424523E+3	
 5.3460310E+6	 2.8971875E+0	 2.4010746E+3	
 5.3461110E+6	 2.9071094E+0	 2.4596970E+3	
 5.3461910E+6	 2.9170312E+0	 2.5036640E+3	
 5.3462710E+6	 2.9269531E+0	 2.5891550E+3	
 5.3463510E+6	 2.9368750E+0	 2.6917441E+3	
 5.3464310E+6	 2.9467969E+0	 2.7112849E+3	
 5.3465110E+6	 2.9567187E+0	 2.7650220E+3	
 5.3465910E+6	 2.9666406E+0	 2.7625794E+3	
 5.3466710E+6	 2.9765625E+0	 2.7528090E+3	
 5.3467510E+6	 2.9864844E+0	 2.7015145E+3	
 5.3468310E+6	 2.9964062E+0	 2.6355643E+3	
 5.3469110E+6	 3.0063281E+0	 2.4743526E+3	
 5.3469910E+6	 3.0162500E+0	 2.3009281E+3	
 5.3470710E+6	 3.0261719E+0	 2.2105520E+3	
 5.3471520E+6	 3.0360938E+0	 1.8417196E+3	
 5.3472360E+6	 3.0460156E+0	 1.6805080E+3	
 5.3473200E+6	 3.0559375E+0	 1.3825110E+3	
 5.3474020E+6	 3.0658594E+0	 1.2115290E+3	
 5.3474830E+6	 3.0757812E+0	 1.1187103E+3	
 5.3475630E+6	 3.0857031E+0	 1.1089399E+3	
 5.3476430E+6	 3.0956250E+0	 1.0991695E+3	
 5.3477230E+6	 3.1055469E+0	 1.1089399E+3	
 5.3478050E+6	 3.1154687E+0	 1.1675622E+3	
 5.3478890E+6	 3.1253906E+0	 1.2432828E+3	
 5.3479710E+6	 3.1353125E+0	 1.3825110E+3	
 5.3480540E+6	 3.1452344E+0	 1.4093796E+3	
 5.3481360E+6	 3.1551563E+0	 1.6267709E+3	
 5.3482160E+6	 3.1650781E+0	 1.8466048E+3	
 5.3483000E+6	 3.1750000E+0	 2.0591109E+3	
 5.3483800E+6	 3.1849219E+0	 2.1372740E+3	
 5.3484600E+6	 3.1948437E+0	 2.3131411E+3	
 5.3485400E+6	 3.2047656E+0	 2.6502199E+3	
